symbol,company,insider_name,category,quantity,value,type,trade_date,mode,exchange
TCS,Tata Consultancy Services Limited,Damodar Padhi,Employees/Designated Employees,685.0,2275672,Buy,23-May-2022,Market Purchase,NSE
TCS,Tata Consultancy Services Limited,Damodar Padhi,Employees/Designated Employees,65.0,215995,Buy,23-May-2022,Market Purchase,BSE
TCS,Tata Consultancy Services Limited,Damodar Padhi,Employees/Designated Employees,193.0,740252,Buy,19-Apr-2022,Market Purchase,NSE
TCS,Tata Consultancy Services Limited,Damodar Padhi,Employees/Designated Employees,57.0,201680,Buy,19-Apr-2022,Market Purchase,BSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,761.0,1248941,Buy,23-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,2804.0,4608090,Buy,20-May-2022,Market Purchase,NSE
ZENTEC,Zen Technologies Limited,Zen Technologies Limited Employees Welfare Trust,-,90000.0,14995934,Buy,25-May-2022,Market Purchase,"BSE,NSE"
GODREJAGRO,Godrej Agrovet Limited,GODREJ INDUSTRIES LIMITED,Promoters,4000000.0,1970400000,Buy,20-May-2022,Market Purchase,NSE
SGIL,Synergy Green Industries Limited,Tarini Sanat Shirgaokar,Promoter Group,400.0,67800,Buy,24-May-2022,Market Purchase,BSE
SGIL,Synergy Green Industries Limited,Tarini Sanat Shirgaokar,Promoter Group,1602.0,270257,Buy,24-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,DEEPAK ARORA,Promoters,22000.0,1413308,Buy,24-May-2022,Market Purchase,NSE
ANANTRAJ,Anant Raj Limited,Roma Sarin,Promoter Group,51800.0,2984106,Buy,23-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,380.0,249000,Buy,24-May-2022,Market Purchase,NSE
AMBER,Amber Enterprises India Limited,Amandeep Kaur,Promoter Group,8000.0,21074771,Buy,23-May-2022,Market Purchase,NSE
AMBER,Amber Enterprises India Limited,Sukhmani Lakhat,Promoter Group,8000.0,21060838,Buy,23-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,75.0,75000,Buy,17-May-2022,Market Purchase,NSE
ORIENTCEM,Orient Cement Limited,Central India Industries Limited,Promoters,300000.0,36717688,Buy,20-May-2022,Market Purchase,NSE
ORIENTCEM,Orient Cement Limited,Shekhavati Investments and Traders Limited,Promoters,200000.0,24440784,Buy,23-May-2022,Market Purchase,NSE
MAHSCOOTER,Maharashtra Scooters Limited,Bachhraj Factories Pvt. Ltd.,Promoter Group,10.0,36374,Buy,20-May-2022,Market Purchase,BSE
MAHSCOOTER,Maharashtra Scooters Limited,Bachhraj Factories Pvt. Ltd.,Promoter Group,1050.0,3819337,Buy,20-May-2022,Market Purchase,NSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Jamnalal Sons Pvt. Ltd.,Promoter Group,1341.0,6519810,Buy,20-May-2022,Market Purchase,NSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Jamnalal Sons Pvt. Ltd.,Promoter Group,338.0,1645738,Buy,23-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,DEEPAK ARORA,Promoters,35000.0,2298073,Buy,23-May-2022,Market Purchase,NSE
ZENTEC,Zen Technologies Limited,Zen Technologies Limited Employees Welfare Trust,-,3855.0,648604,Buy,23-May-2022,Market Purchase,"BSE,NSE"
TATASTEEL,Tata Steel Limited,Farida Khambata,Director,2000.0,2291824,Buy,19-May-2022,Market Purchase,NSE
MAHSCOOTER,Maharashtra Scooters Limited,Bachhraj Factories Pvt. Ltd.,Promoter Group,916.0,3290589,Buy,18-May-2022,Market Purchase,NSE
MAHSCOOTER,Maharashtra Scooters Limited,Bachhraj Factories Pvt. Ltd.,Promoter Group,738.0,2603137,Buy,19-May-2022,Market Purchase,NSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Jamnalal Sons Pvt. Ltd.,Promoter Group,32056.0,157459762,Buy,18-May-2022,Market Purchase,NSE
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Jamnalal Sons Pvt. Ltd.,Promoter Group,2969.0,14285488,Buy,19-May-2022,Market Purchase,NSE
MANGLMCEM,Mangalam Cement Limited,VIDULA CONSULTANCY SERVICES LIMITED,Promoters,500000.0,155006654,Buy,20-May-2022,Market Purchase,NSE
GANGESSECU,Ganges Securities Limited,"CHANDRA SHEKHAR NOPANY, TRUSTEE, SHEKHAR FAMILY TRUST",Promoter Group,13113.0,1531532,Buy,19-May-2022,Market Purchase,NSE
GANGESSECU,Ganges Securities Limited,"CHANDRA SHEKHAR NOPANY, TRUSTEE, SHEKHAR FAMILY TRUST",Promoter Group,2851.0,327281,Buy,17-May-2022,Market Purchase,NSE
LT,Larsen & Toubro Limited,M P RAO,Employees/Designated Employees,650.0,1006850,Buy,19-May-2022,Market Purchase,BSE
TRENT,Trent Limited,Bryan Dasilva,Employees/Designated Employees,440.0,475352,Buy,18-May-2022,Market Purchase,NSE
TRENT,Trent Limited,Bryan Dasilva,Employees/Designated Employees,425.0,434016,Buy,19-May-2022,Market Purchase,NSE
TRENT,Trent Limited,Bryan Dasilva,Employees/Designated Employees,515.0,554328,Buy,20-May-2022,Market Purchase,NSE
ZENTEC,Zen Technologies Limited,Zen Technologies Limited Employees Welfare Trust,-,26130.0,4367166,Buy,19-May-2022,Market Purchase,"BSE,NSE"
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,2484.0,4095263,Buy,18-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,4634.0,7599206,Buy,19-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,DEEPAK ARORA,Promoters,25000.0,1590448,Buy,20-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,HARWINDER SINGH,Director,385.0,190000,Buy,17-May-2022,Market Purchase,NSE
TATASTEEL,Tata Steel Limited,Farida Khambata,Director,1000.0,1196039,Buy,18-May-2022,Market Purchase,NSE
TATASTEEL,Tata Steel Limited,Farida Khambata,Director,2000.0,2305850,Buy,17-May-2022,Market Purchase,NSE
PALASHSECU,Palash Securities Limited,SHEKHAR FAMILY TRUST,Promoter Group,560.0,55991,Buy,17-May-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,34656.0,2784592,Buy,18-May-2022,Market Purchase,NSE
USHAMART,Usha Martin Limited,Stuti Raghav Agarwalla,Promoters,12000.0,1559187,Buy,18-May-2022,Market Purchase,NSE
INTELLECT,Intellect Design Arena Limited,Kalpesh Aravind Shah,-,2000.0,1242833,Buy,09-May-2022,Market Purchase,NSE
AFFLE,Affle (India) Limited,VIVEK NARAYAN GOUR,Director,2000.0,2239400,Buy,18-May-2022,Market Purchase,NSE
BLS,BLS International Services Limited,Gautam Aggarwal,-,1000.0,184579,Buy,18-May-2022,Market Purchase,NSE
COSMOFIRST,COSMO FIRST LIMITED,Cosmo Films ESOP 2015 Trust,Other,2500.0,4064657,Buy,16-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,947.0,1559509,Buy,16-May-2022,Market Purchase,NSE
ZENTEC,Zen Technologies Limited,Zen Technologies Limited Employees Welfare Trust,-,60000.0,9111484,Buy,13-May-2022,Market Purchase,"BSE,NSE"
ZENTEC,Zen Technologies Limited,Zen Technologies Limited Employees Welfare Trust,-,35083.0,5509644,Buy,16-May-2022,Market Purchase,"BSE,NSE"
HERANBA,Heranba Industries Limited,Mr Raghuram K Shetty,Promoters,11000.0,6252525,Buy,18-May-2022,Market Purchase,NSE
ANANTRAJ,Anant Raj Limited,Roma Sarin,Promoter Group,200000.0,11640144,Buy,18-May-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,600.0,630166,Buy,13-May-2022,Market Purchase,NSE
HERANBA,Heranba Industries Limited,Mr Raghuram K Shetty,Promoters,9000.0,5094517,Buy,17-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,662.0,2086754,Buy,17-May-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,5000.0,402750,Buy,16-May-2022,Market Purchase,NSE
KPIGREEN,KPI Green Energy Limited,Farukbhai Gulambhai Patel,Promoters,2600.0,1268474,Buy,17-May-2022,Market Purchase,BSE
USHAMART,Usha Martin Limited,Amisha Jhawar,Promoters,14500.0,1803975,Buy,16-May-2022,Market Purchase,NSE
INOXLEISUR,INOX Leisure Limited,Pavan Kumar Jain,Director,91359.0,41874672,Buy,16-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,manbhupinder singh atwal,Director,15000.0,7500000,Buy,12-May-2022,Market Purchase,NSE
ZODIAC,Zodiac Energy Limited,Jay Shah,Promoter Group,4500.0,455625,Buy,11-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,RUPINDER SINGH,Promoter Group,4250.0,2010000,Buy,12-May-2022,Market Purchase,NSE
USHAMART,Usha Martin Limited,Amisha Jhawar,Promoters,25000.0,3070377,Buy,13-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,HARWINDER SINGH,Promoter Group,4600.0,2300000,Buy,13-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,660.0,318000,Buy,05-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,2800.0,8795226,Buy,16-May-2022,Market Purchase,NSE
MASTEK,Mastek Limited,ASHANK DESAI,Promoters,3750.0,9033995,Buy,11-May-2022,Market Purchase,NSE
KPIGREEN,KPI Green Energy Limited,Farukbhai Gulambhai Patel,Promoters,2500.0,1169987,Buy,16-May-2022,Market Purchase,BSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,7423.0,12022718,Buy,11-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,37435.0,59436712,Buy,12-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,1055.0,3313800,Buy,13-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,490.0,266000,Buy,16-May-2022,Market Purchase,NSE
INOXLEISUR,INOX Leisure Limited,Pavan Kumar Jain,Director,120000.0,55620370,Buy,13-May-2022,Market Purchase,NSE
GHCL,GHCL Limited,Anurag Dalmia,Promoters,5000.0,2943342,Buy,11-May-2022,Market Purchase,NSE
IRISDOREME,Iris Clothings Limited,Santosh Ladha,Promoters,15500.0,3255000,Buy,12-May-2022,Market Purchase,NSE
IRISDOREME,Iris Clothings Limited,Geeta Ladha,Promoters,9500.0,1994905,Buy,12-May-2022,Market Purchase,NSE
KPIGREEN,KPI Green Energy Limited,Farukbhai Gulambhai Patel,Promoters,2500.0,1107901,Buy,13-May-2022,Market Purchase,BSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,15000.0,879029,Buy,13-May-2022,Market Purchase,NSE
MASFIN,MAS Financial Services Limited,Kamlesh Chimanlal Gandhi,Promoters,2500.0,1361584,Buy,12-May-2022,Market Purchase,NSE
MANINDS,Man Industries (India) Limited,Man Finance Private Limited,Promoter Group,100000.0,7314840,Buy,11-May-2022,Market Purchase,NSE
COSMOFIRST,COSMO FIRST LIMITED,Cosmo Films ESOP 2015 Trust,Other,11000.0,17946997,Buy,13-May-2022,Market Purchase,NSE
CIEINDIA,CIE Automotive India Limited,"Participaciones Internacionales Autometal, Dos S.L",Promoters,10236240.0,1996024831,Buy,12-May-2022,Market Purchase,BSE
USHAMART,Usha Martin Limited,Stuti Raghav Agarwalla,Promoters,24000.0,2974000,Buy,11-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,2122.0,6667766,Buy,12-May-2022,Market Purchase,"BSE,NSE"
USHAMART,Usha Martin Limited,Amisha Jhawar,Promoters,50000.0,6397750,Buy,11-May-2022,Market Purchase,NSE
INOXLEISUR,INOX Leisure Limited,Pavan Kumar Jain,Director,138641.0,64420718,Buy,11-May-2022,Market Purchase,NSE
NBIFIN,N. B. I. Industrial Finance Company Limited,DIGVIJAY FINLEASE LTD.,Promoter Group,15000.0,32294000,Buy,12-May-2022,Market Purchase,NSE
NBIFIN,N. B. I. Industrial Finance Company Limited,Newa Investments Pvt Ltd,Promoter Group,24964.0,53863000,Buy,12-May-2022,Market Purchase,NSE
NBIFIN,N. B. I. Industrial Finance Company Limited,SHREE CAPITAL SERVICES LTD.,Promoter Group,10000.0,21577000,Buy,12-May-2022,Market Purchase,NSE
NBIFIN,N. B. I. Industrial Finance Company Limited,Ragini Finance Pvt. Ltd.,Promoter Group,15000.0,32365000,Buy,12-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,50000.0,2806293,Buy,12-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,450.0,252000,Buy,12-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,68668.0,115932169,Buy,10-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,20367.0,34274416,Buy,09-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Cons Holding Limited,Promoter Group,3089.0,1880803,Buy,09-May-2022,Market Purchase,BSE
APCOTEXIND,Apcotex Industries Limited,Cons Holding Limited,Promoter Group,2000.0,1204200,Buy,10-May-2022,Market Purchase,BSE
APCOTEXIND,Apcotex Industries Limited,Balasesh Leafin Limited,Promoter Group,16314.0,9900002,Buy,09-May-2022,Market Purchase,BSE
KPIGREEN,KPI Green Energy Limited,Farukbhai Gulambhai Patel,Promoters,5000.0,2110995,Buy,12-May-2022,Market Purchase,BSE
GODREJPROP,Godrej Properties Limited,MR. PRANAY VAKIL,Director,1000.0,1415990,Buy,09-May-2022,Market Purchase,NSE
EIMCOELECO,Eimco Elecon (India) Limited,AKAAISH MECHATRONICS LIMITED,Promoter Group,38500.0,13840246,Buy,10-May-2022,Market Purchase,BSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,8125.0,25691334,Buy,11-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,27000.0,1588490,Buy,11-May-2022,Market Purchase,NSE
KPIGREEN,KPI Green Energy Limited,Farukbhai Gulambhai Patel,Promoters,7000.0,2699898,Buy,11-May-2022,Market Purchase,"BSE,NSE"
USHAMART,Usha Martin Limited,Amisha Jhawar,Promoters,50000.0,6686421,Buy,10-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,467.0,1487832,Buy,10-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,25000.0,1485342,Buy,10-May-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,350.0,367113,Buy,06-May-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,50.0,34050,Buy,05-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,300260.0,499973785,Buy,05-May-2022,Market Purchase,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,SHRIRAM VALUE SERVICES LIMITEDSHRIRA,Promoter Group,118039.0,199440542,Buy,06-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,400.0,245000,Buy,10-May-2022,Market Purchase,NSE
INOXLEISUR,INOX Leisure Limited,Pavan Kumar Jain,Director,150000.0,67814920,Buy,09-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,2325.0,7388309,Buy,09-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,28000.0,1735977,Buy,09-May-2022,Market Purchase,NSE
TRENT,Trent Limited,Mrs. Aloo N. Tata,Immediate relative,1205.0,1412140,Buy,06-May-2022,Market Purchase,NSE
VSTIND,VST Industries Limited,VST ESOP Trust,Other,2451.0,7785814,Buy,06-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,25000.0,1567192,Buy,06-May-2022,Market Purchase,NSE
USHAMART,Usha Martin Limited,Stuti Raghav Agarwalla,Promoters,25670.0,3376646,Buy,06-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,900.0,511200,Buy,06-May-2022,Market Purchase,NSE
APCOTEXIND,Apcotex Industries Limited,Gauriputra Investments and Trading Company Private Limited,Promoter Group,860.0,498854,Buy,04-May-2022,Market Purchase,NSE
TRENT,Trent Limited,Mrs. Aloo N. Tata,Immediate relative,650.0,793391,Buy,04-May-2022,Market Purchase,NSE
TRENT,Trent Limited,Mrs. Aloo N. Tata,Immediate relative,325.0,400644,Buy,05-May-2022,Market Purchase,NSE
INFOBEAN,InfoBeans Techno. Ltd.,Rajmal Bohra,Employees/Designated Employees,1000.0,746000,Buy,05-May-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,10000.0,1099994,Buy,04-May-2022,Market Purchase,NSE
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,25.0,13000,Buy,02-May-2022,Market Purchase,NSE
USHAMART,Usha Martin Limited,Stuti Raghav Agarwalla,Promoters,50000.0,6820978,Buy,05-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,24000.0,1517668,Buy,05-May-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,450.0,479475,Buy,02-May-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,1000.0,1081228,Buy,29-Apr-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,20000.0,2249992,Buy,02-May-2022,Market Purchase,NSE
SDBL,Som Distilleries & Breweries Limited,JAGDISH KUMAR ARORA,Promoters,7000.0,428858,Buy,04-May-2022,Market Purchase,NSE
SOLARA,Solara Active Pharma Sciences Limited,Chayadeep Ventures LLP,Promoter Group,17415.0,9708096,Buy,02-May-2022,Market Purchase,NSE
SOLARA,Solara Active Pharma Sciences Limited,Vedprakash S Ragate,-,800.0,412911,Buy,04-May-2022,Market Purchase,NSE
SOLARA,Solara Active Pharma Sciences Limited,Agnus Holdings Private Limited,Promoter Group,200000.0,99409813,Buy,04-May-2022,Market Purchase,NSE
M&M,Mahindra & Mahindra Limited,Manoj Chugh,Employees/Designated Employees,1700.0,1548990,Buy,21-Apr-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,10000.0,1138703,Buy,29-Apr-2022,Market Purchase,NSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,25000.0,2849998,Buy,27-Apr-2022,Market Purchase,NSE
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,550.0,606240,Buy,25-Apr-2022,Market Purchase,"BSE,NSE"
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,1000.0,1095632,Buy,26-Apr-2022,Market Purchase,"BSE,NSE"
HCLTECH,HCL Technologies Limited,VIJAY MALLYA,Employees/Designated Employees,1000.0,1082946,Buy,27-Apr-2022,Market Purchase,NSE
KHANDSE,Khandwala Securities Limited,PARESH JAYANTILAL KHANDWALA,Director,17602.0,370000,Buy,01-Apr-2021,Market Purchase,NSE
BAJAJELEC,Bajaj Electricals Limited,Bajaj Holdings & Investment Limited,Promoter Group,343000.0,377855660,Buy,21-Apr-2022,Market Purchase,BSE
BAJAJELEC,Bajaj Electricals Limited,Jamnalal Sons Private Limited,Promoter Group,105000.0,115809069,Buy,21-Apr-2022,Market Purchase,BSE
SMSLIFE,SMS Lifesciences India Limited,Suresh Babu Potluri,Promoter Group,562.0,440000,Buy,08-Apr-2022,Market Purchase,NSE
ASAHIINDIA,Asahi India Glass Limited,Mr.  Abhinav Agarwal,Promoter Group,10000.0,5562500,Pledge,17-Jan-2022,Market Purchase,
ASAHIINDIA,Asahi India Glass Limited,Mr Anil Ahuja,Employees/Designated Employees,5200.0,2107000,Buy,28-Mar-2022,Market Purchase,NSE
KCP,KCP Limited,S NALINI,Promoter Group,2820.0,338178,Buy,22-Mar-2022,Market Purchase,BSE
SRPL,Shree Ram Proteins Limited,LALITKUMAR CHANDULAL VASOYA,Promoters,58000.0,2807303,Buy,28-Jan-2022,Market Purchase,NSE
ICICIGI,ICICI Lombard General Insurance Company Limited,SUMIT KAPOOR,-,10000.0,13310000,Buy,01-Apr-2022,Market Purchase,NSE
ICICIGI,ICICI Lombard General Insurance Company Limited,SUMIT KAPOOR,-,10000.0,13560000,Buy,04-Apr-2022,Market Purchase,NSE
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,PAWAN KUMAR AGARWAL,Employees/Designated Employees,10000.0,788891,Buy,24-Feb-2022,Market Purchase,NSE
GNA,GNA Axles Limited,GNA GEARS LIMITED,Promoter Group,50.0,25000,Buy,30-Mar-2022,Market Purchase,NSE
ATLANTAA,ATLANTAA LIMITED,RAJHOO AMBALAL BBAROT,Promoters,8400.0,163884,Buy,31-Mar-2022,Market Purchase,NSE
ATLANTAA,ATLANTAA LIMITED,RAJHOO AMBALAL BBAROT,Promoters,2303.0,44932,Buy,31-Mar-2022,Market Purchase,BSE
ATLANTAA,ATLANTAA LIMITED,RIKIIN BBAROT,Promoters,3171.0,61835,Buy,31-Mar-2022,Market Purchase,NSE
JPPOWER,Jaiprakash Power Ventures Limited,Urvashi Garu,Immediate relative,100000.0,695000,Buy,31-Mar-2022,Market Purchase,NSE
JPPOWER,Jaiprakash Power Ventures Limited,Anjali Jain,Immediate relative,200000.0,1385000,Buy,31-Mar-2022,Market Purchase,NSE
PRITIKAUTO,Pritika Auto Industries Limited,Raminder Singh Nibber,Promoters,64092.0,979375,Buy,25-Feb-2022,Market Purchase,NSE
PRITIKAUTO,Pritika Auto Industries Limited,Pritika Industries Limited,Promoters,100000.0,1475450,Buy,29-Mar-2022,Market Purchase,NSE
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH CAPITAL MANAGEMENT SERVICES PRIVATE LIMITED,Promoters,300000.0,30700850,Buy,29-Mar-2022,Market Purchase,NSE
MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,Akshay Poddar,Director,83928.0,7293537,Buy,31-Mar-2022,Market Purchase,NSE
ARVINDFASN,Arvind Fashions Limited,Darshil Jayesh Shah,Immediate relative,50000.0,14391905,Buy,30-Mar-2022,Market Purchase,NSE
AARTIDRUGS,Aarti Drugs Limited,Seema Harshit Savla,Promoter Group,11000.0,4848582,Buy,31-Mar-2022,Market Purchase,NSE
AARTIDRUGS,Aarti Drugs Limited,Harshit Manilal Savla,Promoters,14000.0,6170924,Buy,31-Mar-2022,Market Purchase,NSE
AARTIDRUGS,Aarti Drugs Limited,Prakash Moreshwar Patil,Promoters,50000.0,22036651,Buy,31-Mar-2022,Market Purchase,NSE
AARTIDRUGS,Aarti Drugs Limited,Harit Pragji Shah,Director,25000.0,11019474,Buy,31-Mar-2022,Market Purchase,NSE
